Row_Id,Order Date,Year,Month,Ship Date,Delivery Time,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4026,8/12/2014,2014,Aug,8/14/2014,2,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$29.66 ,4,20.00%,$10.01 
4027,8/12/2014,2014,Aug,8/14/2014,2,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,$9.18 ,7,20.00%,$2.87 
4028,8/12/2014,2014,Aug,8/14/2014,2,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,$153.58 ,2,20.00%,$13.44 
4029,8/12/2014,2014,Aug,8/14/2014,2,First Class,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$12.86 ,8,80.00%,($22.51)
4030,12/25/2014,2014,Dec,12/29/2014,4,Standard Class,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$479.97 ,3,0.00%,$239.99 
4031,12/25/2014,2014,Dec,12/29/2014,4,Standard Class,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$232.88 ,4,0.00%,$60.55 
4032,9/27/2013,2013,Sep,10/1/2013,4,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,$236.88 ,6,0.00%,$66.33 
4033,9/27/2013,2013,Sep,10/1/2013,4,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$29.90 ,5,0.00%,$14.65 
4034,9/27/2013,2013,Sep,10/1/2013,4,Standard Class,Steve Nguyen,Home Office,United States,Covington,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00 ,4,0.00%,$21.00 
4035,12/13/2013,2013,Dec,12/13/2013,0,Same Day,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$18.69 ,3,70.00%,($14.33)
4036,12/13/2013,2013,Dec,12/13/2013,0,Same Day,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$383.95 ,6,20.00%,$76.79 
4037,12/28/2012,2012,Dec,1/1/2013,4,Standard Class,Fred Harton,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$24.82 ,2,20.00%,$1.55 
4038,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Stacking Trays by OIC,$24.90 ,5,0.00%,$8.22 
4039,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1981,$21.12 ,4,0.00%,$9.50 
4040,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,$767.95 ,6,20.00%,$287.98 
4041,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Avery Hanging File Binders,$14.35 ,3,20.00%,$4.66 
4042,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,$191.98 ,3,20.00%,$19.20 
4043,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Office Supplies,Labels,Avery 477,$274.77 ,9,0.00%,$126.39 
4044,12/29/2011,2011,Dec,1/2/2012,4,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Executive Impressions 10" Spectator Wall Clock,$70.56 ,6,0.00%,$23.99 
4045,6/25/2012,2012,Jun,6/30/2012,5,Standard Class,Jill Fjeld,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,$204.85 ,5,0.00%,$57.36 
4046,4/2/2012,2012,Apr,4/7/2012,5,Standard Class,Cari Sayre,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,Aluminum Screw Posts,$9.16 ,3,80.00%,($13.73)
4047,10/22/2014,2014,Oct,10/26/2014,4,Standard Class,Susan Pistek,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,$23.99 ,2,80.00%,($62.38)
4048,7/16/2012,2012,Jul,7/19/2012,3,First Class,Katrina Edelman,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Petty Cash Envelope,$80.88 ,3,0.00%,$39.63 
4049,7/16/2012,2012,Jul,7/19/2012,3,First Class,Katrina Edelman,Corporate,United States,New York City,New York,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$599.90 ,10,0.00%,$191.97 
4050,6/25/2014,2014,Jun,6/27/2014,2,Second Class,George Ashbrook,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$276.69 ,3,0.00%,$49.80 
4051,6/25/2014,2014,Jun,6/27/2014,2,Second Class,George Ashbrook,Consumer,United States,New York City,New York,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,$172.76 ,2,10.00%,$32.63 
4052,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Nontoxic Chalk,$4.22 ,3,20.00%,$1.48 
4053,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 30" x 60" Table with Locking Drawer,$409.27 ,2,40.00%,($81.85)
4054,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$55.44 ,11,20.00%,$18.02 
4055,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,$20.93 ,4,20.00%,$6.80 
4056,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,"$1,801.63 ",6,20.00%,($337.81)
4057,9/29/2011,2011,Sep,10/3/2011,4,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 4060 Series Tables,$67.18 ,1,40.00%,($20.15)
4058,11/24/2011,2011,Nov,11/28/2011,4,Standard Class,Darren Koutras,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$646.20 ,5,20.00%,($8.08)
4059,11/20/2012,2012,Nov,11/24/2012,4,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Technology,Phones,Gear Head AU3700S Headset,$72.74 ,7,20.00%,($15.46)
4060,11/20/2012,2012,Nov,11/24/2012,4,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,$572.16 ,3,20.00%,$35.76 
4061,11/2/2013,2013,Nov,11/8/2013,6,Standard Class,Xylona Preis,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD-R,$68.11 ,3,20.00%,$17.88 
4062,9/17/2012,2012,Sep,9/20/2012,3,First Class,Cari Sayre,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$25.03 ,3,20.00%,$7.82 
4063,3/11/2013,2013,Mar,3/15/2013,4,Standard Class,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,$39.99 ,1,20.00%,$7.50 
4064,6/23/2011,2011,Jun,6/26/2011,3,First Class,Denise Leinenbach,Consumer,United States,Concord,North Carolina,South,Office Supplies,Art,Prang Drawing Pencil Set,$20.02 ,9,20.00%,$1.75 
4065,6/23/2011,2011,Jun,6/26/2011,3,First Class,Denise Leinenbach,Consumer,United States,Concord,North Carolina,South,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$3.10 ,1,20.00%,$0.35 
4066,11/1/2011,2011,Nov,11/5/2011,4,Standard Class,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Fasteners,Staples,$7.52 ,5,20.00%,$1.41 
4067,11/1/2011,2011,Nov,11/5/2011,4,Standard Class,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Art,Newell 320,$10.27 ,3,20.00%,$0.90 
4068,11/1/2011,2011,Nov,11/5/2011,4,Standard Class,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 513,$47.81 ,12,20.00%,$15.54 
4069,11/1/2011,2011,Nov,11/5/2011,4,Standard Class,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,$978.84 ,9,20.00%,$110.12 
4070,8/29/2013,2013,Aug,9/1/2013,3,First Class,Tom Prescott,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$13.14 ,9,80.00%,($21.68)
4071,8/29/2013,2013,Aug,9/1/2013,3,First Class,Tom Prescott,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,$10.02 ,4,80.00%,($16.54)
4072,8/29/2013,2013,Aug,9/1/2013,3,First Class,Tom Prescott,Consumer,United States,Dallas,Texas,Central,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$156.37 ,2,32.00%,($52.89)
4073,12/6/2012,2012,Dec,12/8/2012,2,Second Class,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,Central,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,$999.98 ,2,0.00%,$449.99 
4074,9/24/2012,2012,Sep,9/27/2012,3,First Class,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,Central,Technology,Phones,AT&T 1080 Phone,$821.94 ,6,0.00%,$213.70 
4075,11/16/2014,2014,Nov,11/21/2014,5,Standard Class,Dana Kaydos,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,Howard Miller 13-1/2" Diameter Rosebrook Wall Clock,$220.06 ,4,20.00%,$55.02 
4076,11/16/2014,2014,Nov,11/21/2014,5,Standard Class,Dana Kaydos,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",$339.14 ,4,20.00%,$0.00 
4077,12/19/2012,2012,Dec,12/21/2012,2,Second Class,Suzanne McNair,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,$7.04 ,2,0.00%,$3.31 
4078,12/19/2012,2012,Dec,12/21/2012,2,Second Class,Suzanne McNair,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Fasteners,Bagged Rubber Bands,$5.04 ,4,0.00%,$0.20 
4079,12/19/2012,2012,Dec,12/21/2012,2,Second Class,Suzanne McNair,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Paper,White Computer Printout Paper by Universal,$116.28 ,3,0.00%,$56.98 
4080,12/21/2012,2012,Dec,12/24/2012,3,First Class,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,South,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$47.98 ,3,20.00%,$4.80 
4081,9/26/2013,2013,Sep,9/30/2013,4,Standard Class,Katrina Edelman,Corporate,United States,Tigard,Oregon,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$60.05 ,9,20.00%,$22.52 
4082,9/26/2013,2013,Sep,9/30/2013,4,Standard Class,Katrina Edelman,Corporate,United States,Tigard,Oregon,West,Office Supplies,Binders,GBC Poly Designer Binding Covers,$5.02 ,1,70.00%,($3.52)
4083,6/25/2014,2014,Jun,7/1/2014,6,Standard Class,Matthew Clasen,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$182.99 ,3,80.00%,($320.24)
4084,6/25/2014,2014,Jun,7/1/2014,6,Standard Class,Matthew Clasen,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 1971,$10.27 ,3,20.00%,$3.21 
4085,9/8/2014,2014,Sep,9/10/2014,2,First Class,Dean percer,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$7.86 ,3,70.00%,($6.02)
4086,8/5/2013,2013,Aug,8/7/2013,2,Second Class,Linda Cazamias,Corporate,United States,Sacramento,California,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,$302.38 ,2,20.00%,$30.24 
4087,8/5/2013,2013,Aug,8/7/2013,2,Second Class,Linda Cazamias,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$20.95 ,3,20.00%,$7.07 
4088,8/5/2013,2013,Aug,8/7/2013,2,Second Class,Linda Cazamias,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$11.78 ,3,20.00%,$3.98 
4089,8/19/2011,2011,Aug,8/26/2011,7,Standard Class,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,South,Furniture,Bookcases,"Hon Metal Bookcases, Gray",$638.82 ,9,0.00%,$172.48 
4090,4/2/2013,2013,Apr,4/6/2013,4,Standard Class,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Labels,Avery 473,$20.70 ,2,0.00%,$9.94 
4091,4/2/2013,2013,Apr,4/6/2013,4,Standard Class,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,$10.95 ,3,0.00%,$3.29 
4092,4/2/2013,2013,Apr,4/6/2013,4,Standard Class,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Avery Hanging File Binders,$14.35 ,3,20.00%,$4.66 
4093,5/17/2014,2014,May,5/19/2014,2,First Class,John Murray,Consumer,United States,Akron,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$221.02 ,2,20.00%,($55.26)
4094,8/24/2012,2012,Aug,8/28/2012,4,Standard Class,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,"$3,080.00 ",7,0.00%,"$1,416.80 "
4095,8/24/2012,2012,Aug,8/28/2012,4,Standard Class,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,$79.96 ,4,0.00%,$18.39 
4096,8/24/2012,2012,Aug,8/28/2012,4,Standard Class,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Phones,LG G3,$587.97 ,3,0.00%,$170.51 
4097,9/23/2011,2011,Sep,9/28/2011,5,Standard Class,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Paper,Xerox 217,$32.40 ,5,0.00%,$15.55 
4098,9/23/2011,2011,Sep,9/28/2011,5,Standard Class,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$404.90 ,5,0.00%,$16.20 
4099,9/23/2011,2011,Sep,9/28/2011,5,Standard Class,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,"$9,449.95 ",5,0.00%,"$4,630.48 "
4100,9/23/2011,2011,Sep,9/28/2011,5,Standard Class,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,GBC Instant Report Kit,$12.94 ,2,0.00%,$6.47 
4101,6/20/2014,2014,Jun,6/24/2014,4,Standard Class,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",$2.26 ,1,80.00%,($5.21)
4102,6/20/2014,2014,Jun,6/24/2014,4,Standard Class,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,$0.44 ,1,80.00%,($1.11)
4103,6/20/2014,2014,Jun,6/24/2014,4,Standard Class,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1982,$146.18 ,8,20.00%,$47.51 
4104,12/22/2014,2014,Dec,12/22/2014,0,Same Day,Rick Bensley,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,Staples,$15.92 ,2,0.00%,$7.00 
4105,8/8/2014,2014,Aug,8/14/2014,6,Standard Class,Jay Kimmel,Consumer,United States,San Diego,California,West,Technology,Phones,GE DSL Phone Line Filter,$159.96 ,5,20.00%,$18.00 
4106,8/8/2014,2014,Aug,8/14/2014,6,Standard Class,Jay Kimmel,Consumer,United States,San Diego,California,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$13.76 ,2,20.00%,$4.64 
4107,8/23/2013,2013,Aug,8/27/2013,4,Standard Class,Dorothy Dickinson,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$4.31 ,2,80.00%,($6.90)
4108,9/7/2012,2012,Sep,9/7/2012,0,Same Day,Marc Crier,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,$13.96 ,2,0.00%,$0.28 
4109,9/7/2012,2012,Sep,9/7/2012,0,Same Day,Marc Crier,Consumer,United States,New York City,New York,East,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,$27.41 ,3,40.00%,($14.16)
4110,12/25/2012,2012,Dec,1/1/2013,7,Standard Class,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$73.98 ,2,0.00%,$19.97 
4111,12/25/2012,2012,Dec,1/1/2013,7,Standard Class,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,$160.98 ,1,0.00%,$20.93 
4112,12/25/2012,2012,Dec,1/1/2013,7,Standard Class,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1978,$17.34 ,3,0.00%,$8.50 
4113,12/25/2012,2012,Dec,1/1/2013,7,Standard Class,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 351,$3.28 ,1,0.00%,$0.95 
4114,5/2/2012,2012,May,5/7/2012,5,Standard Class,Noah Childs,Corporate,United States,Houston,Texas,Central,Office Supplies,Labels,Avery 501,$8.86 ,3,20.00%,$2.99 
4115,5/2/2012,2012,May,5/7/2012,5,Standard Class,Noah Childs,Corporate,United States,Houston,Texas,Central,Technology,Phones,Samsung Rugby III,$158.38 ,3,20.00%,$13.86 
4116,11/25/2013,2013,Nov,11/28/2013,3,First Class,Amy Cox,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,"$1,219.96 ",5,20.00%,$381.24 
4117,11/24/2012,2012,Nov,11/29/2012,5,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,$3.17 ,2,20.00%,$0.99 
4118,11/24/2012,2012,Nov,11/29/2012,5,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 225,$19.44 ,3,0.00%,$9.33 
4119,11/24/2012,2012,Nov,11/29/2012,5,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,$454.86 ,7,0.00%,$54.58 
4120,11/24/2012,2012,Nov,11/29/2012,5,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$91.39 ,8,20.00%,$29.70 
4121,9/5/2014,2014,Sep,9/11/2014,6,Standard Class,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,$19.04 ,4,20.00%,($1.43)
4122,5/12/2014,2014,May,5/13/2014,1,Same Day,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",$37.44 ,6,0.00%,$16.85 
4123,5/12/2014,2014,May,5/13/2014,1,Same Day,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,Avery 50,$37.59 ,3,0.00%,$17.67 
4124,5/12/2014,2014,May,5/13/2014,1,Same Day,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",$26.03 ,2,20.00%,$9.44 
4125,5/11/2011,2011,May,5/18/2011,7,Standard Class,Brooke Gillingham,Corporate,United States,Watertown,New York,East,Office Supplies,Appliances,Staples,$35.91 ,3,0.00%,$9.70 
4126,7/28/2014,2014,Jul,8/1/2014,4,Second Class,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$91.03 ,3,20.00%,($2.28)
